label,left_elbow_angle,right_elbow_angle,left_shoulder_angle,right_shoulder_angle
Good,163.56662977932695,155.32996200432464,11.15685472145977,7.180076383283538
Good,163.01036295962734,165.48950386803708,9.812526561757114,11.8865719399828
Good,164.93297322293265,164.45505935951795,11.220846934395212,12.050274621474127
Good,158.7040189545413,154.2789806382267,9.710845243412088,6.627756706975783
Good,160.74923584565786,159.21887668818746,10.565205262421422,9.749498631773275
Good,155.89769374121173,157.77343712631836,13.127471189079177,12.607122418539698
Good,153.13442611191473,152.13235850053803,13.18243993389609,11.860440348835525
Good,146.46831473308904,140.83263710152693,9.72370110315555,5.127340447926933
Good,146.9613749026245,136.5049814005429,13.172258678775385,2.9896174254212915
Good,145.5223375421883,136.74468073825912,18.858316342568262,12.584790562819393
Good,142.93935236669225,136.25905560107276,23.52785671846126,15.748513781228322
Good,136.40260239299414,137.4512984865237,23.954125394493676,21.31982388447037
Good,132.76900258511142,135.82882699065573,25.41375926298666,22.725617342595694
Good,129.69529994908365,135.90590351979654,25.310181857952685,22.377150451853005
Good,127.24750369925653,135.2620925678188,26.519457429245566,24.477863066346703
Good,123.47636919300605,129.10774254153947,25.66105539427705,22.362705206436665
Good,118.27613503231241,125.885493162384,25.433788520716163,22.893099845513788
Good,118.42547617039956,126.55111453083376,27.84000835083488,20.875712842861166
Good,111.57329055878786,117.87148341322748,22.999717164238522,14.551603260403335
Good,103.23914699898579,103.24177477155217,16.270317799859644,4.10615102428451
Good,99.75296369638697,96.97670686577429,15.176067669651177,2.9130972643918556
Good,96.4371339338213,101.81551365486634,15.233122840151623,4.048320032162418
Good,92.59559114200204,97.33481795533034,14.979667800868647,0.4769283628219266
Good,77.21707972888242,90.08317678019442,3.099228572339071,1.4480724035142205
Good,80.61170563871418,83.02634801548398,10.52404000863386,5.860535605263189
Good,78.85642606688808,98.06088900754489,9.991140424881019,4.9893681291373415
Good,68.5952661472317,102.1402986859199,1.1419021553254738,2.4531585850703173
Good,60.6993291884313,83.4096661243245,3.6854050469452653,0.7386857950200826
Good,56.28059137561617,68.35504691163115,3.493500814656624,0.04063261451203406
Good,60.58624470448098,81.43854809936653,1.4913551482607148,1.1802858492408572
Good,53.40264563174605,76.355106046727,5.971179212267551,0.6873266611170114
Good,53.36935900598732,76.31680998296378,9.612351966342747,4.11749717562472
Good,61.18383897425419,88.83734597775656,0.14214869650614442,0.009122342793581666
Good,73.1519084576833,88.5759570738994,10.796827155992137,3.0593779526482803
Good,69.63830704792595,102.18879907883974,5.733615459686923,4.913167701848311
Good,74.13096659311961,88.32279875634335,10.02213289713693,5.837291641700831
Good,77.55638604145851,98.2078993945058,8.458264673311952,6.5570509177181275
Good,79.3127990433834,90.9138008421143,4.473678051702909,1.6403338700619854
Good,85.09521934153939,98.80904793615746,4.70955660262481,2.166804004357857
Good,96.67520550414149,98.60533035872727,14.382783980989442,1.6425760862028482
Good,104.6094743771942,101.77411112295255,16.144295034916258,4.660321592246698
Good,104.44818392255571,106.5774335335521,15.39614745825016,4.2023871832605755
Good,110.25101408244647,106.9712536336393,18.52798140737253,5.860365015071984
Good,117.5984524984468,128.068190625867,24.942746187638317,20.948745660130236
Good,115.13569856128032,124.44370503963938,18.291292650562387,19.69270146046838
Good,122.9338495353909,131.4426205418596,24.824889876079986,22.330931854260083
Good,122.29143637578449,131.30300302962806,19.462068858782278,19.70312245917327
Good,125.89111175446959,131.59308921944768,21.62730855843517,21.815603496215648
Good,133.65237038193493,141.10146732859596,27.322898910061614,27.160636359682822
Good,137.08508943225348,134.8374660839167,25.024791019064583,21.71293246711345
Good,139.62352934432036,142.95285371945,28.317126095594208,21.851445247520857
Good,144.3834825607552,142.65318418491827,27.224757670822623,20.70698584968784
Good,145.65411931674228,141.632887973551,23.915037629856766,18.257145156880764
Good,150.3565402982045,150.1577386858576,22.8752122707523,19.056588151017117
Good,154.3037713052154,137.09557061371007,21.638276609646894,9.159100479234612
Good,152.3957280757078,161.4801866696801,15.005041003007653,16.029019968247965
Good,157.37712033800383,146.94520238890325,15.446362915313102,6.769994647943007
Good,157.04568742861676,162.55466849429493,12.956482324642463,14.172276437040834
Good,155.82850711073385,161.46107121944513,11.462727216275015,12.302196364630001
Good,157.75360211726692,163.08099542182902,8.894379710936507,10.93170754609409
Good,160.68912841392347,158.51852221366272,9.39952728441899,7.005918375230481
Good,158.77088009750108,153.5434072390483,7.050680285013307,4.880414047047907
Good,157.1335125718984,149.04003494263964,5.421801123387103,3.507828736167113
Good,152.03750827948645,152.02836922949132,2.672832849633507,2.2475016811622632
Good,154.5570567597364,152.37132076976732,3.5359392216153447,4.109950972570702
Good,161.6547865907603,156.14867665559035,8.301811827667084,6.579558504047569
Good,148.58831664646905,162.57570226600154,2.0400091735772046,9.607913065798519
Good,154.7842710008533,154.3196179909764,10.199526420282043,10.329216811619984
Good,144.43504549740044,142.11457473891758,6.620525161270849,6.260611907274523
Good,154.25805071857087,154.57216750385152,13.266634436526589,10.525950205396262
Good,138.81777766226568,133.91128069814374,7.544170328773812,1.4634845966071834
Good,150.35244225622785,137.4448191152478,17.055614239649927,5.855027879611401
Good,144.69291042632133,137.46858310270252,17.43560675257403,10.43065528908501
Good,139.6551505984528,135.94768746635,20.73222439923845,15.941299968425362
Good,138.12990012456973,140.99144991616097,23.376566959115607,21.70138167104125
Good,131.10340780671203,136.0983442729921,20.456801992434862,23.37006964048022
Good,129.6908538425345,138.3428909570302,22.706972509670706,27.86319415403125
Good,128.71739691715962,137.62096545429884,25.759877492077223,25.61780537350416
Good,122.92729493545306,133.6269573076513,21.144752489584874,26.966732455883562
Good,123.13385374820612,129.65455042520614,23.50053028430449,25.568928479474256
Good,118.01322421127001,128.3599427139434,23.583732194283147,25.56708840743342
Good,119.00802512869998,121.14341877121302,27.295978689956577,25.290117930319774
Good,113.47643445735541,113.5562686351651,23.066040309575225,14.588928636455206
Good,112.13088167344488,105.82263984863899,24.465308554201336,10.887133497430773
Good,105.35699264908818,104.52617535799776,19.821139333021545,11.919783012093033
Good,96.43224126385496,97.1643084266064,15.819859320114327,3.402353689933118
Good,91.77568925971185,93.68686937175386,14.992303700418336,1.8347504900870697
Good,91.14847172284391,89.83274660507107,16.73310650356252,7.032776749897574
Good,79.91911564803691,93.042726743243,10.725377560268749,8.897348439084013
Good,77.72987475121705,85.80501330522769,11.697218045378897,9.05971499782407
Good,75.04890555753504,90.09149305911507,9.309049224790956,1.4012158216500918
Good,64.28825746627788,60.19868672769434,2.7047255332760503,4.1173161907377835
Good,73.42790148889314,38.817357651900124,8.33623448437686,8.014365486210599
Good,66.95010697038043,65.04827089602621,5.6356472540909195,2.0688882854350923
Good,65.78201401802131,44.660988132290896,9.884532310859402,9.107000872119443
Good,55.42579876388398,77.88260019186666,1.133367831271946,16.398583251561718
Good,67.38269316201294,79.00519607284039,6.386727492671197,11.967837803077504
Good,75.21037557640939,122.86309116607893,11.920620943713136,6.413757239038433
Good,67.32217629958114,102.64056307575572,2.40362703189382,1.5528840083291062
Good,77.78721993493984,59.486716243203794,11.934329011600985,1.2932818655685476
Good,73.73471287018216,82.09844061579697,5.974737155199212,2.610521971665869
Good,73.98995049358955,63.92138481636115,7.190684058352815,5.979063366280114
Good,87.62922395272541,66.8684191773492,19.49432445352554,8.998692899559213
Good,82.87420146881333,84.61364077198752,11.01734432436669,18.541256254696805
Good,80.16132835234383,89.09123883099011,6.449059554428121,9.646301728354237
Good,92.48562512611198,98.25433635130753,11.25205042621373,3.5556779619709897
Good,89.91406851064454,96.4519983938027,7.4552665005914225,5.8881036418961195
Good,100.06131019143855,101.12177006813951,14.962406468397623,6.596843396995037
Good,102.03797133877954,103.69806007421484,15.440677511592868,10.83774550341947
Good,105.70392819758268,104.70896433620723,14.874493092388736,11.972037975328371
Good,109.79995977030192,111.43874089970186,16.663823146290778,7.489987096452297
Good,108.95987106551716,117.9470557277543,17.40458547962229,15.524501156231926
Good,119.88682596983031,124.21252133365292,24.06358217260151,19.30989824597668
Good,119.42609261215482,126.75556003959412,23.183696803663583,18.003996483519856
Good,123.43381713777464,132.56771652280332,23.514400965186248,18.153984806234728
Good,128.85241093688472,134.55757089052926,25.78185407616471,18.764152304509725
Good,131.82044528328785,134.3294329878673,25.388600503771652,17.761346465983582
Good,134.22364246019387,132.19455971250852,25.957845169117256,19.64277051239097
Good,137.63079395985855,131.49185376880368,25.242017006802502,16.34835582127831
Good,141.36003902077593,133.60317885307313,25.184491241078724,15.235445908147556
Good,144.56197312692646,137.60798698998008,24.44679462574514,16.244994943464267
Good,146.89979029020796,142.89077060384764,19.835459734565497,13.398226067778475
Good,148.20356923942705,138.97490515134425,18.05792751501562,8.002199009781991
Good,144.3655856514009,139.1987121124808,12.32843818947104,5.526915766909048
Good,154.27056632946545,145.19153418215885,15.0102355951295,5.919675301750966
Good,160.77817362640616,152.993397436904,19.423200668125354,11.495140495190867
Good,158.87118274326124,150.93563329710267,12.276605775287107,6.480096878192141
Good,160.39026507389354,152.40961716491526,10.413379503358964,6.862004601433683
Good,162.6999066091966,151.72038538586236,10.485213263640045,4.797566438856447
Good,160.95948138365543,157.93317349382716,9.017976490466696,5.281083513405236
Good,162.80224090433566,162.25153863316987,8.92012322978539,9.569826314972698
Good,165.74621097652866,155.48490043973044,10.268284232356523,4.187350437859061
Good,164.25368424278915,154.2079676688719,8.769398144131555,3.3979478174215516
Good,163.50287550627544,150.27486475982153,11.098566098167325,3.8975115308093526
Good,159.31708302969804,155.85265561786184,8.534379472384712,6.8630451036364635
Good,159.60487344038523,159.49976685027863,10.0794141157838,10.060043567033476
Good,162.0626911584118,151.12824998647667,16.351176003619862,8.739333018288189
Good,146.77160326167902,144.09171532397164,9.501263392997608,3.968693370053534
Good,142.52387798389657,140.74080350370772,8.195877083692398,5.052454800843835
Good,139.99159871167217,136.1182267094041,12.350643742327653,6.739359035639461
Good,139.86475044694345,133.4927981435943,18.456675738141826,11.197912972889773
Good,134.15389208644177,138.32065438124832,19.569525707273986,19.083655572877078
Good,130.30422782236334,136.68504123977496,20.204142182524585,21.63742909608275
Good,130.11480724070438,135.2231702496273,25.171689939499352,25.405791079425978
Good,124.46292376579416,135.54950668869614,21.440363983339065,21.911809523541578
Good,124.86588492412926,133.13110988489396,26.448113070233696,25.567088150981412
Good,123.67172440684622,134.13995606144653,27.995094890025626,24.068713445241176
Good,118.81839481778707,125.62050375542569,26.68911074813343,19.985843102504358
Good,114.35995995268031,124.45132927853555,22.693563849639162,18.055697605004315
Good,105.41650334964396,111.19841147523552,17.29606262328565,10.945452477481266
Good,104.6771973021151,105.86835455514134,16.856502039621866,10.945858658976798
Good,99.53295062629499,106.17902043114739,16.349588450361797,12.611475150585267
Good,94.03081794799924,105.38644085289354,15.826822416503951,11.976059874541582
Good,92.83258903255197,101.54297242692763,17.552494665968513,15.738651456762202
Good,102.29268248373283,85.30712591640842,29.283159885838458,14.036528480000678
Good,90.79032477117099,86.57626107696225,15.10829029689073,13.056010171906044
Good,93.57003345366489,77.5145539240789,23.93744331473712,11.538145471052413
Good,77.9203739339615,65.81497276245094,9.951699203567998,2.0801906275918447
Good,69.06058676446108,70.93302664491338,1.427235398296482,2.482252902665105
Good,72.9721884307019,70.62815596877307,6.137978782059003,8.347964865456529
Good,73.77732336419355,102.02727062005016,6.833261467534378,2.27343812945096
Good,64.07967059782088,120.07032971876828,4.107379798640694,14.427862583287164
Good,71.74002704540995,56.773225641722576,16.45550506389762,1.3761810047648313
Good,67.82561788786272,65.90629853523274,12.116256075002365,6.819716664417445
Good,71.72466034091657,104.64619964762085,11.018935860337079,11.255712774536413
Good,82.22617642870844,93.52001008216102,16.012360028558493,6.628851412470418
Good,75.0831429669601,88.53513305714417,10.047637277030148,11.398841880267135
Good,68.57024980814495,48.35077396024952,4.3267752091023555,1.7114240928759143
Good,72.34725339598455,48.043639323917446,4.025771441281135,6.49691671453803
Good,88.94251164443804,77.79726466587478,21.6655700903469,16.652547590990892
Good,83.74356635435251,84.86516702123069,15.856755449924751,16.96203322079086
Good,101.32077454467021,81.6231140594551,26.42569398543189,12.113584088866922
Good,90.69048440553543,98.09304194557748,10.931270453413035,7.085498531108156
Good,95.26899498860017,94.44729817914066,11.02421530705902,6.821537198697283
Good,104.50693447832326,100.16640152762012,18.234342096297212,7.570452863684554
Good,103.44188057334047,105.72629255062705,15.438271906293728,10.453458453256824
Good,103.78145936655679,116.6178380483617,14.295328583770317,16.68822348148013
Good,113.55914213181089,126.9302721709123,21.27072575377981,16.235501433427498
Good,118.57329076709372,127.67086211275586,22.88020057095571,22.012192248952406
Good,120.09650059928141,128.34727604075556,25.04972974942371,26.078082212891463
Good,125.42993423931668,137.38804793584634,25.947944460924703,27.12868164401737
Good,122.759887368405,128.57466344470959,20.19679579016211,18.706111626824352
Good,129.4715247270056,138.9652869267772,26.360825848676775,20.67494693114704
Good,134.09033611513613,138.10350544668978,26.297621665904565,23.399897166700104
Good,137.13229991243364,138.45729170090053,24.898263719232396,20.234944340771875
Good,139.03781597869843,140.61915564193447,22.562902340179008,18.047127281245153
Good,144.3507281009439,137.13476148248978,18.846804434727307,10.253094026517461
Good,142.0467711303383,137.89721291616198,13.429663722919134,8.262914519455357
Good,145.68670118925624,139.29130215836346,12.82836264551729,4.456416448326043
Good,148.0186303299151,145.54339822970022,11.701453681453525,7.0786125439461465
Good,158.2325595237672,148.8155809266609,16.079182538277077,10.148244775718872
Good,159.0086666331165,153.73840100876495,10.237507477130276,7.7570413405500735
Good,162.69765250299736,165.71526069521096,10.986154245684336,11.65020522921686
Good,160.1385543340369,162.18471173981453,4.932181354240584,7.796068842223307
Good,160.30164292823522,158.08638488439118,2.424041119512117,2.4407368012883595
Good,163.49790170800875,148.16150174849471,2.7920830665574545,1.1597320517793925
Good,159.87806520198674,146.72904645410074,1.1298355719736033,3.4321566031250264
Good,160.30910291507195,148.37211864035598,1.3726751215401731,2.627568979834464
Good,169.7976242008528,156.25502705440692,5.659149178267326,1.9351203607473517
Good,166.83064740374084,153.5853708974079,7.0990950433815705,0.9550474761509554
Good,167.21368541316136,155.04289184990424,6.733595037553985,2.697314985307597
Good,162.23979109185834,159.35220072214153,7.610646962377433,7.593588321505976
Good,163.60236165239198,166.55513721207527,8.682159481517463,11.536769146620216
Good,159.70644358779597,161.05476504589356,10.384446628673706,11.275302221786971
Good,146.5103452203336,150.31926542921858,4.8165168452064995,10.657554370782497
Good,147.97251155608603,145.74281544750613,5.973887073346171,6.875032721341384
Good,140.38509128663694,142.28280699156699,3.362964765854397,7.27204247910255
Good,145.419457565471,143.20232695366812,7.632743131495978,10.228537144888849
Good,141.2650250705572,137.02659041166513,7.9327348527742645,10.54167251707036
Good,136.09098091074355,151.52430552220895,3.523520949600194,15.223212493260366
Good,134.96632785286593,135.0232507517967,2.692379496569115,13.205276384365519
Good,131.4936791183768,132.09378902720567,2.045746025140451,12.07368769894212
Good,131.82876373666602,137.84594682379947,0.0009870829731624105,9.476731596655846
Good,127.65666152484013,133.30714178142796,0.24646089333854504,9.778396080170088
Good,128.51449126056923,149.34905620896035,1.7113571733871291,14.438165288367903
Good,126.24142564870823,158.1619565171426,1.3668578708453558,18.3636563712732
Good,128.30822006049425,177.36539311758523,2.154628248452195,17.319386446542516
Good,128.29761327728684,179.35047082904575,9.62828834655083,11.157503631245927
Good,130.53494493118643,150.62631164496534,11.0153418254611,5.638765901560751
Good,130.8372702114989,150.67508835349327,17.56326143596995,8.797572447183066
Good,127.83839918589626,146.1591932882694,17.334908349021546,11.431210203230512
Good,127.97544607619793,144.21106112053664,15.76662468488914,10.816322240207208
Good,140.88043208267294,146.82502483345107,6.674688295708959,16.63396208199279
Good,128.5362870444423,143.3770653483117,16.74516253862515,15.183802664405729
Good,171.74296495944623,129.31966133208346,11.524731671673901,13.936722458634803
Good,167.7493144796211,137.13627911305548,5.012008494973079,3.2495726204661834
Good,156.20352278548427,133.31101037159746,1.56263334903338,19.74129489488945
Good,128.91063003836135,126.48228174409994,15.524754832710762,10.3881204337664
Good,133.88869015435645,153.85349757537884,13.438121981103468,15.695750141141035
Good,134.65643611843853,150.45306792087433,13.741343106482468,6.959451880293458
Good,134.27689023016882,148.82111083561793,14.545321923773782,13.722486761594602
Good,120.39147820580294,161.5961262031739,14.621161225697051,11.273184331493272
Good,130.5238250452137,177.07554365869464,15.432466527571059,22.182319777223384
Good,122.14971852572239,152.15876499018339,19.017039296468123,10.964252853894633
Good,135.7527471681093,170.4456198743976,11.421760384301487,8.89443915031685
Good,120.7258524237441,158.06467540286516,6.227734767248797,28.52499375553427
Bad,21.43217823142225,74.91873451607034,50.05319428357057,53.78378409952072
Bad,25.38630878274011,31.468527098694437,46.19003943719522,15.496204134685877
Bad,97.18175838319542,121.75536869377584,10.05571997583832,3.351060580874161
Bad,103.46660283128432,149.13049474219352,1.3801385232908623,22.459259736964643
Bad,104.16909364109026,135.08777924009152,3.023516673450292,17.747707719010638
Bad,106.12020364236275,128.495183058556,5.236562917743162,18.350507262965326
Bad,105.46698884102037,135.35646553794743,9.843336760596532,16.354356819250118
Bad,99.49984817344512,126.35673713105018,6.207833425452192,15.171379890891686
Bad,100.87808058124534,117.39568056675662,2.2653241154267394,5.222537271327764
Bad,102.71738322912796,94.9218752193558,6.407017683723554,12.845454842327424
Bad,113.25440985745357,110.26644022165237,17.916532307103157,15.987547794365629
Bad,108.50581562054299,113.77454301303374,14.189584319550258,15.193881309221249
Bad,110.50514458432758,116.74874923189208,15.431986747888564,11.370342899368751
Bad,118.01329437340706,116.50525001741082,22.563373571579504,10.991373666742513
Bad,105.66907070978533,112.34223125948262,9.518877772528189,7.706311290522726
Bad,116.02871595216877,116.44312172734612,16.950641759619145,11.652217666570614
Bad,114.95515252267853,116.76130468846324,21.389751771264613,12.188641389908742
Bad,99.35580877530435,113.15616253572063,2.543823638156539,13.340833158532556
Bad,109.37610956457644,114.95998140996738,15.052619504064298,12.25004456301232
Bad,122.83064719791884,121.66086326204774,28.203992321984025,18.983850986816208
Bad,134.95095990693193,122.10796333837328,37.194887086970695,16.123861392718137
Bad,124.13314047646162,130.40467916928034,26.61162753167691,24.825840759456405
Bad,125.01064577252828,133.20292009060478,25.89957707305487,26.80872679173662
Bad,141.0981608751537,138.5537702943568,39.01280706043905,31.26378529720009
Bad,149.63055517602487,148.35088666688483,45.375372109643386,34.50849098667425
Bad,161.3559594042729,156.44489779967876,53.48625579361386,29.463043802649917
Bad,161.11084029003968,159.58888121577627,54.12216665439578,37.07690857148608
Bad,159.2665877723615,157.64447602470148,54.218150978038324,37.77582846982392
Bad,158.16720746513477,168.67107331565842,54.229070910042324,42.74512232401455
Bad,157.46608871315564,171.37676219968168,53.12641445143195,43.79398450510375
Bad,162.97472896176617,165.2861543460234,57.27638884598925,46.71724987157346
Bad,162.74173577992772,172.94506903264332,60.98946353886426,54.86251370596076
Bad,157.9531706349754,176.621114388848,57.69561743736661,49.78786138034394
Bad,163.45117926776138,169.62979612142374,56.10283137495861,45.564436636139774
Bad,160.92085677581747,167.37793172665465,59.928587477460546,49.346698575886705
Bad,159.11393211545675,160.0267759052204,57.32650699544676,41.17534047367872
Bad,160.27086501959766,156.3202216629768,57.762925478890466,40.53285834971434
Bad,160.52549844794328,164.85743686365052,54.9960739821388,43.916375102877545
Bad,163.83679417249022,161.7759746864818,54.55805421267978,39.903802064335885
Bad,165.59757617168464,160.701004577019,55.87129616126577,42.487262044656795
Bad,164.19209020154787,163.47052656264754,54.30683822473155,47.58599903277958
Bad,160.64754441246933,161.93862679401806,55.86954345812195,48.55973345486463
Bad,160.4564236928816,164.96760805929156,59.412095134377786,49.94795412281035
Bad,160.76780096908925,162.75547827238645,57.410695020133225,53.211631364727
Bad,158.64208974941855,161.25795970160732,57.63340714947591,52.458189690623165
Bad,157.9483131646283,165.97952764106017,62.94080362611296,57.49312978851428
Bad,156.35926005430045,156.41239241782006,61.54623205997379,55.41410493116824
Bad,142.1784987654606,133.767873628998,48.52657854865523,48.902321695128904
Bad,140.15325225472643,127.89325721541219,48.852330537991605,48.14416117698563
Bad,132.8484609313061,117.09349136823508,49.26328568939667,44.53504964154327
Bad,115.94733573831573,98.50073117647317,63.55109194162055,56.21122501841182
Bad,89.13989423473416,82.37130108545219,68.39222225678884,70.09947891828995
Bad,73.27114824550209,60.288740291796216,73.02041137777071,70.6658324601939
Bad,67.14823162770047,34.04092380838826,66.60549592566073,65.30386674599646
Bad,63.27447026009491,44.58652397394648,65.32730341806638,61.02098794579722
Bad,63.961186864753344,45.151860343166874,67.04713409622772,62.12992858498149
Bad,73.12696535489638,47.653788109075705,67.33076613131074,58.699418772323696
Bad,87.25471363022902,67.93111805619992,67.48100653078319,61.300198913893716
Bad,88.32347265322365,58.52074163508822,64.98514501898109,61.66434688051733
Bad,121.07064737113367,67.80252137164676,60.70882482060564,57.65290214577665
Bad,130.37528274285376,103.4138693544896,63.21064317178987,55.76278357542963
Bad,127.28200124221071,106.72944728645976,55.43145587731995,44.42739671365474
Bad,131.75649258960448,116.00613662708004,55.513749823844535,44.89045376252467
Bad,126.77688946426187,116.90661565498608,49.51230169012645,49.39976809414058
Bad,143.15199263919408,139.38379950072797,62.132901642176655,61.10480333886955
Bad,151.7981474181658,156.17891464190774,67.4961437060794,64.5905239790615
Bad,156.876321971964,165.9727780687689,68.5156383982869,62.167214679915105
Bad,156.96230862764637,158.49753341741967,64.29485033762695,54.494049721841144
Bad,157.96054595219604,168.18667388729023,65.86282989468792,63.08071281664508
Bad,161.6886250284764,148.35670777119057,59.99904937119594,40.96809242576904
Bad,153.66041560193867,159.36771533879286,59.54006698986016,47.26772274563377
Bad,155.48188222444963,159.53520818010426,61.652280031015906,45.782721478586616
Bad,156.65882679257913,161.32888515929167,58.56997598310581,48.092278398039504
Bad,164.87965140951383,154.76577010805195,57.247122909967466,31.44911439510953
Bad,166.7126820037412,158.10630031229343,55.06061871422062,38.785610973141
Bad,157.37672412603584,156.08794530193,51.264855731291405,34.915285408842784
Bad,160.54285244429067,159.61066291735483,50.97579800257782,38.55858416559162
Bad,157.91859913785294,156.0783361122524,57.07270656975493,37.93709349304541
Bad,157.41702839675133,153.54517917579096,55.23224077123696,38.81243388416809
Bad,161.54813238673074,159.1510605272278,60.65723819902383,46.66789506028055
Bad,152.20884695244803,155.61345971237566,58.289559239670176,44.78782544090856
Bad,160.45827359362713,162.6119292975921,61.29429909546387,53.712594497339005
Bad,159.54043501763334,160.07424424021588,66.40108244180088,55.24791834551843
Bad,159.8640187485883,158.61607329044912,67.68383520673777,56.42157148151116
Bad,151.8731302536924,149.76454770533215,65.59290828178929,49.55374559561348
Bad,139.37742350704647,131.20942728970974,53.58374833210413,51.9948107321195
Bad,136.01164645064733,130.11721552996522,54.53335271915008,57.16897311988455
Bad,123.88673435706728,107.74421168584487,44.68687420595056,43.76990116964232
Bad,111.45741195322847,93.93095390790582,38.77197238715403,44.75333601785138
Bad,100.22215470488405,91.94978001736963,71.6839100931048,70.78133391047263
Bad,67.90507074656176,47.628149278419386,77.63161784779629,78.94468015988869
Bad,56.094150806471546,44.444949973956156,78.05314871248572,77.34685428713725
Bad,51.769340333727335,39.753904471322386,78.16683737234155,78.276187884946
Bad,60.33072902354329,41.41708186500932,80.05836450096137,60.137761484853804
Bad,50.222965258116,9.523083272942998,73.62042045505643,47.59652865680894
Bad,67.16616036238754,2.793831645847639,73.24533012054509,45.50499915038005
Bad,52.71006910557604,26.314344275551573,71.19576253172852,59.67964422973066
Bad,65.01831572118454,35.337034827819856,71.39585564543596,71.23137465330089
Bad,76.88678865468118,35.73418015233608,73.90895568407228,58.79329470787221
Bad,93.29689738571052,43.56648032353894,75.74730345214527,64.69124049106763
Bad,121.43184854881483,73.5359394096958,60.24639986347125,53.587330729561906
Bad,117.15632666197115,90.63896057904554,44.689294484547744,44.48621939015725
Bad,126.1782448082924,97.59321544239894,56.41757104363492,47.69988429937809
Bad,138.2160388534662,105.48103210279855,58.828603380545175,54.80181777193412
Bad,149.82145372691969,133.77045415009079,69.22274686373137,70.15386403553399
Bad,148.76875554166952,141.35490443609817,67.11859510534931,66.55115665733588
Bad,153.69525947364497,158.43332647988106,66.74026375432713,61.703934139301026
Bad,154.255914844028,153.1220640234175,66.59411962514272,58.257595827996454
Bad,154.91808350635924,158.6033854133088,63.719944718043195,55.27364499581965
Bad,160.7240299582206,152.37568379233727,60.93026542409752,47.95898040059673
